UPC,Store,price_ship_sum,cond,URL
VIP?034138254509,VIP?Quartet?2545,349.24,New,https://www.ebay.com/itm/Quartet-Classic-Series-Porcelain-Magnetic-Board-White-Silver-Alum-Frame-2545-NEW/333017471300?hash=item4d89635944:g:jmgAAOSwhJFdM5yl
VIP?049694594815,VIP?Hunter?59481,349.99,New,https://www.ebay.com/itm/Hunter-59481-54-in-Romulus-Ceiling-Fan-w-LED-Remote-New/392315718607?hash=item5b57d6cbcf:g:a-kAAOSw31ddCCYY
VIP?094902443652,VIP?Elkay?ELGUS3322RBK0,349.99,New,https://www.ebay.com/itm/Elkay-33-in-x-20-in-Single-Bowl-Sink-ELGUS3322RBK0-New/392316780453?hash=item5b57e6ffa5:g:NGEAAOSw3tBdE73r
VIP?049694594358,VIP?Casablanca?59435,349.99,New,https://www.ebay.com/itm/Casablanca-59435-44-in-Levitt-Black-Ceiling-Fan-w-LED-Wall-Control-New/283390273547?hash=item41fb60680b:g:5~QAAOSwMnZcb2Cf
VIP?049694594341,VIP?Casablanca?59434,349.99,New,https://www.ebay.com/itm/Casablanca-59434-44-in-Levitt-White-Ceiling-Fan-w-LED-Wall-Control-New/392245035079?hash=item5b53a04047:g:hmYAAOSwRXJcb1Kb
VIP?049694594365,VIP?Casablanca?59436,349.99,New,https://www.ebay.com/itm/Casablanca-59436-44-in-Levitt-Nickel-Ceiling-Fan-w-LED-Wall-Control-New/392245035082?hash=item5b53a0404a:g:ZD8AAOSwobJcb1J9
VIP?043419957473,VIP?JOBOX?2-651990,349.99,New,https://www.ebay.com/itm/Jobox-2-651990-Site-Vault-30-in-x-20-in-Chest-New/333556473864?hash=item4da983e008:g:bnAAAOSwV3JeeVFx
VIP?073502020432,VIP?Hoover Commercial?C3820,349.99,New,https://www.ebay.com/itm/Hoover-Commercial-Commercial-Steamvac-Carpet-Cleaner-Black-C3820-New/392131583146?hash=item5b4cdd1caa:g:W6gAAOSwqPFdMSeC
VIP?842470103580,VIP?Snow Joe?SJ627E,349.99,New,https://www.ebay.com/itm/Snow-Joe-SJ627E-22-in-15-Amp-Snow-Blower-w-Headlight-New/283626466985?hash=item4209746ea9:g:21cAAOSwzBBdjfsm
VIP?885911477499,VIP?DEWALT?DCH293B,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/DEWALT-20V-MAX-XR-1-1-8-in-SDS-Plus-Rotary-Hammer-Drill-BT-DCH29-New/391935253216?hash=item5b41295ae0:g:RXgAAOSwmTddMEfe
VIP?088381053549,VIP?Makita?MAC5200,349.99,New,https://www.ebay.com/itm/Makita-5-2-Gallon-Wheeled-Dolly-Style-Air-Compressor-MAC5200-New/391955089933?hash=item5b42580a0d:g:PqsAAOSwCH9eC0dQ
VIP?049694540379,VIP?Casablanca?54037,349.99,New,https://www.ebay.com/itm/Casablanca-52-Utopian-Snow-White-Ceiling-Fan-54037-New/283288750056?hash=item41f55347e8:g:UdcAAOSwwS5cBZbV
VIP?049694594617,VIP?Hunter?59461,349.99,New,https://www.ebay.com/itm/Hunter-59461-60-in-Warrant-Ceiling-Fan-w-Wall-Control-LED-Bronze-New/333221308946?hash=item4d9589aa12:g:AUcAAOSwiStc9bzy
VIP?885911537025,VIP?Dewalt?DCS577T1,349.99,New,https://www.ebay.com/itm/DEWALT-60V-MAX-7-1-4-in-Worm-Drive-Style-Saw-6AH-DCS577T1-New/282720197535?hash=item41d36fdb9f:g:uAUAAOSwNP5dMFX4
VIP?086876178159,VIP?Rubbermaid Commercial?FG360288WHT,349.99,New,https://www.ebay.com/itm/Rubbermaid-26-18-Gal-ProSave-Ingredient-Bin-White-360288WHI-NEW/282463785953?hash=item41c42753e1:g:KJ0AAOSwkZxdM6UL
VIP?086876184389,VIP?Rubbermaid Commercial?FG452500BLA,349.99,New,https://www.ebay.com/itm/Rubbermaid-25-x-44-Flat-Shelf-Utility-Cart-Black-452500BK-NEW/282463786216?hash=item41c42754e8:g:ITwAAOSwblldNwL9
VIP?042167392468,VIP?Alera?ALETD4136,349.99,New,https://www.ebay.com/itm/Alera-Traditional-Series-High-Back-Chair-Mahogany-Finish-oxblood-Vinyl-TD4136/333224773565?hash=item4d95be87bd:g:VLIAAOSwY~NdL6r5
VIP?0674785925539,VIP?Iceberg?92553,349.99,New,https://www.ebay.com/itm/Iceberg-92553-Officeworks-Resin-Storage-Cabinet-33w-x-18d-x-66h-Platinum-New/392310055965?hash=item5b5780641d:g:gHYAAOSw6WVc-af4
VIP?0674785925638,VIP?Iceberg?92563,349.99,New,https://www.ebay.com/itm/Iceberg-92563-Officeworks-Resin-Storage-Cabinet-36w-x-22d-x-46h-Platinum-New/333224786401?hash=item4d95beb9e1:g:DosAAOSwudFc-8SZ
VIP?095992103266,VIP?Lincoln?1884,349.99,New,https://www.ebay.com/itm/Lincoln-Industrial-20V-Cordless-Li-Ion-PowerLuber-Grease-Gun-Kit-1884-New/282802302196?hash=item41d854acf4:g:3UgAAOSw8VxdMWjx
VIP?049694190017,VIP?Hunter?19001,349.99,New,https://www.ebay.com/itm/Hunter-19001-Astwood-Black-6-Light-Drum-Chandelier-New/392631712882?hash=item5b6aac7c72:g:cU4AAOSwH9JeFwf~
VIP?094902459981,VIP?Elkay?EAQDUH3118,349.99,New,https://www.ebay.com/itm/Elkay-32-1-2-in-x-18-1-8-in-Double-Bowl-Sink-EAQDUH3118-New/333189893610?hash=item4d93aa4dea:g:nr8AAOSwId1dE73a
VIP?094902078120,VIP?Elkay?ELGRU13322GS0,349.99,New,https://www.ebay.com/itm/Elkay-33-in-x-18-7-16-in-Single-Bowl-Sink-ELGRU13322GS0-New/283479596946?hash=item4200b35f92:g:hzcAAOSw9ytdE73j
VIP?094902443744,VIP?Elkay?ELGS3322RBK0,349.99,New,https://www.ebay.com/itm/Elkay-ELGS3322RBK0-Single-Bowl-Top-Mount-Sink-Black-New/283479596949?hash=item4200b35f95:g:EaAAAOSwmK9dU-jT
VIP?094902078182,VIP?Elkay?ELGRU13322WH0,349.99,New,https://www.ebay.com/itm/Elkay-33-in-x-18-7-16-in-Single-Bowl-Sink-ELGRU13322WH0-New/283479596950?hash=item4200b35f96:g:ZbAAAOSwdx5dE73g
VIP?094902078113,VIP?Elkay?ELGRU13322GR0,349.99,New,https://www.ebay.com/itm/Elkay-ELGRU13322GR0-Single-Bowl-Undermount-Sink-Greige-New/392294288010?hash=item5b568fca8a:g:oagAAOSwcb5dE73l
VIP?094902426297,VIP?Elkay?ELGU3322BQ0,349.99,New,https://www.ebay.com/itm/Elkay-ELGU3322BQ0-Equal-Double-Bowl-Undermount-Sink-Bisque-New/392294288024?hash=item5b568fca98:g:G3MAAOSwRjVdE73p
VIP?094902228747,VIP?Elkay?ELUH2115,349.99,New,https://www.ebay.com/itm/Elkay-23-1-2-in-x-18-1-4-in-Single-Bowl-Sink-ELUH2115-New/283479597015?hash=item4200b35fd7:g:9EMAAOSwB0xdE73t
VIP?094902624082,VIP?Elkay?ELUH2317,349.99,New,https://www.ebay.com/itm/Elkay-25-1-2-in-x-19-1-4-in-Single-Bowl-Sink-ELUH2317-New/392294288055?hash=item5b568fcab7:g:JDMAAOSwbzpdE73r
VIP?094902433073,VIP?Elkay?ELUHAD211550,349.99,New,https://www.ebay.com/itm/Elkay-ELUHAD211550-Lustertone-Single-Bowl-Undermount-ADA-Sink-New/283479597062?hash=item4200b36006:g:vqoAAOSwm49dE735
VIP?094902433080,VIP?Elkay?ELUHAD211555,349.99,New,https://www.ebay.com/itm/Elkay-23-1-2-in-x-18-1-4-in-Single-Bowl-ADA-Sink-ELUHAD211555-New/333189894028?hash=item4d93aa4f8c:g:KgsAAOSwk0tdE737
VIP?049694593313,VIP?Casablanca?59331,349.99,New,https://www.ebay.com/itm/Casablanca-54-in-White-Ceiling-Fan-w-Light-Control-59331-New/392796719501?hash=item5b7482498d:g:~bgAAOSwIkBeuoMp
VIP?739268365902,VIP?TOTO?CST746CEMFG.10#01,349.99,New,https://www.ebay.com/itm/TOTO-CST746CEMFG-10-01-2-Pc-Drake-Elongated-1-28-0-8-GPF-Toilet-New/333654254001?hash=item4daf57e1b1:g:9KgAAOSwZIBfDY9Y
VIP?739268365926,VIP?TOTO?CST746CEMFRG.10#01,349.99,New,https://www.ebay.com/itm/TOTO-CST746CEMFRG-10-01-2-Pc-Drake-1-28-0-8-GPF-Toilet-Cotton-White-New/392872704921?hash=item5b7909bb99:g:Tg4AAOSwNGxfDY9a
VIP?739268358089,VIP?TOTO?CST746CSMFG#12,349.99,New,https://www.ebay.com/itm/TOTO-CST746CSMFG-12-2-Pc-Drake-Elongated-1-6-8-GPF-Toilet-Sedona-Beige-New/283947639493?hash=item421c9922c5:g:GX4AAOSwubtfDY9f
VIP?739268359963,VIP?TOTO?MS746124CEMG#01,349.99,New,https://www.ebay.com/itm/TOTO-MS746124CEMG-01-2-Pc-Drake-1-28-and-0-8-GPF-Toilet-Cotton-White-New/333654254197?hash=item4daf57e275:g:RsIAAOSwE91fDY9y
VIP?739268359949,VIP?TOTO?MS746124CSMG#01,349.99,New,https://www.ebay.com/itm/TOTO-MS746124CSMG-01-2-Pc-Drake-1-6-and-0-8-GPF-Toilet-Cotton-White-New/392872705176?hash=item5b7909bc98:g:e3cAAOSwpbxfDY9z
VIP?086876178166,VIP?Rubbermaid Commercial?FG360388WHT,349.99,New,https://www.ebay.com/itm/Rubbermaid-Prosave-Mobile-Ingredient-Bin-30-86gal-White-360388WHI-NEW/333017473474?hash=item4d896361c2:g:ROMAAOSwnKlcPoXQ
VIP?033816575714,VIP?Swingline?1757571,349.99,New,https://www.ebay.com/itm/Swingline-1757571-Stack-And-Shred-Auto-Fd-Super-Cross-Cut-Shredder-130-Sheet-new/392216458198?hash=item5b51ec33d6:g:iZIAAOSwfvJdNAqU
VIP?074711482103,VIP?Swingline?S7048210,356.34,New,https://www.ebay.com/itm/Swingline-Optima-70-Electric-Stapler-Full-Strip-70-Sheet-Silver-48210-NEW/333017478697?hash=item4d89637629:g:gfcAAOSwdwVcPoeV
VIP?072803003502,VIP?Swingline?9800350A,349.99,New,https://www.ebay.com/itm/Swingline-50-Sheet-350md-Electric-Three-Hole-Punch-9-32-Holes-Gray-9800350-NEW/283340577392?hash=item41f86a1a70:g:k1IAAOSw4GJdNAx0
VIP?049694593337,VIP?Casablanca?59333,349.99,New,https://www.ebay.com/itm/Casablanca-54-in-Nickel-Ceiling-Fan-w-Light-Control-59333-New/333600196225?hash=item4dac1f0681:g:gy8AAOSwXbVev8Xd
VIP?739268204690,VIP?TOTO?UT105UVG#01,351.99,New,https://www.ebay.com/itm/TOTO-UT105UVG-01-1-8-GPF-Wall-Urinal-w-CeFiONtect-3-4-in-Back-Spud-Inlet-New/333114087359?hash=item4d8f2597bf:g:HPwAAOSwBXhdE8IS
VIP?081138802254,VIP?AME International?71050,352.00,New,https://www.ebay.com/itm/AME-International-Golden-Buddy-Tire-Mount-Demount-Tool-71050-new/283370210112?hash=item41fa2e4340:g:ptoAAOSwKF1dL6x2
VIP?0674785925515,VIP?Iceberg?92551,352.27,New,https://www.ebay.com/itm/Iceberg-92551-Officeworks-Resin-Storage-Cabinet-33w-x-18d-x-66h-Black-New/392310055964?hash=item5b5780641c:g:DekAAOSwsNNdMSto
VIP?719934820829,VIP?Gerber?D401157,352.80,New,https://www.ebay.com/itm/Danze-Opulence-1-75-GPM-Kitchen-Faucet-w-Spray-Nozzle-Chrome-D401157-New/392239110229?hash=item5b5345d855:g:eCQAAOSwIlhdE70-
VIP?088381885874,VIP?Makita?XT338T,354.99,New,https://www.ebay.com/itm/Makita-XT338T-18V-LXT-5-Ah-Li-Ion-3-Piece-Combo-Kit-New/333422620128?hash=item4da1896de0:g:l0AAAOSwwVJdZQn2
VIP?088381534116,VIP?Makita?SW400MP,399.99,New,https://www.ebay.com/itm/Makita-SW400MP-Paddle-Sweep-Couple-Shaft-Attachment-New/333056217574?hash=item4d8bb291e6:g:JesAAOSwbKVcWZME
VIP?073502028858,VIP?Hoover Commercial?C2401,354.99,New,https://www.ebay.com/itm/Hoover-Commercial-C2401-9-2-lb-Backpack-Vacuum-Cleaning-Tool-Black-New/392216449449?hash=item5b51ec11a9:g:9AcAAOSws8RdMSd4
VIP?885911459006,VIP?Dewalt?DCK294P2,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/DEWALT-20V-MAX-XR-Li-Ion-2-Tool-Combo-Kit-DCK294P2-New/392291745127?hash=item5b5668fd67:g:WWIAAOSw-ZZdME9W
VIP?799804133969,VIP?Saw Trax?SCLMP,358.68,New,https://www.ebay.com/itm/Saw-Trax-SCLMP-48-in-Sheet-Clamp-New/392233509582?hash=item5b52f062ce:g:~rcAAOSw8KRcXNIq
VIP?088381859011,VIP?Makita?XAD03Z,359.00,New,https://www.ebay.com/itm/Makita-XAD03Z-36V-Li-Ion-1-2-in-Right-Angle-Drill-Tool-Only-New/283241631508?hash=item41f2844f14:g:M6UAAOSwMhVb6hhP
VIP?034138200766,VIP?Quartet?2545B,359.02,New,https://www.ebay.com/itm/Quartet-Classic-Porcelain-Magnetic-Whiteboard-60x36-Black-Alum-Frame-2545B-NEW/283340571924?hash=item41f86a0514:g:-LwAAOSwND5dM5yw
VIP?086876153736,VIP?Rubbermaid Commercial?FG409600BLA,359.44,New,https://www.ebay.com/itm/Rubbermaid-Open-Sided-Utility-Cart-4-Shelf-40-5-8wx20dx51h-Black-409600BLA-NEW/392216455721?hash=item5b51ec2a29:g:L94AAOSwpoVdNwJk
VIP?662755419621,VIP?JET?708620B,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/JET-1-000-CFM-Air-Filtration-System-w-Remote-Control-708620B-New/282142639763?hash=item41b1030693:g:6rcAAOSw5eRdMU1c
VIP?088381844444,VIP?Makita?XTR01T7,359.99,New,https://www.ebay.com/itm/Makita-18V-LXT-5-0-Ah-Li-Ion-Brushless-Compact-Router-Kit-XTR01T7-New/283391777848?hash=item41fb775c38:g:uCUAAOSwOKlccJeV
VIP?661899831689,VIP?Century Wire?D18511000YW,359.99,New,https://www.ebay.com/itm/Century-Wire-D18511000YW-Temporary-Power-Distribution-Box-New/283856754508?hash=item42172e574c:g:8loAAOSweateoXIU
VIP?045242533015,VIP?Milwaukee?285222,499.99,New,https://www.ebay.com/itm/Milwaukee-2852-22-M18-FUEL-3-8-in-Impact-Wrench-w-Friction-Ring-5-0-Kit-New/392109527647?hash=item5b4b8c925f:g:uW0AAOSwCMVb6b4z
VIP?043033591039,VIP?Troy-Bilt?12AVU2V2766,359.99,New,https://www.ebay.com/itm/Troy-Bilt-12AVU2V2766-TB260-XP-SpaceSavr-149cc-21-in-Self-Prop-Lawn-Mower-New/283893166021?hash=item421959efc5:g:ePUAAOSwRkhezktW
VIP?072504072135,VIP?BUNN?4275.0031,359.99,New,https://www.ebay.com/itm/BUNN-Pour-O-Matic-Three-Burner-Pour-Over-Coffee-Brewer-Stainless-Steel-Black/333256327800?hash=item4d97a00278:g:s1oAAOSwoy9dMBNJ
VIP?094902077840,VIP?Elkay?ELGHU3322RMC0,359.99,New,https://www.ebay.com/itm/Elkay-ELGHU3322RMC0-Double-Bowl-Undermount-Sink-w-Aqua-Divide-Mocha-New/283479596891?hash=item4200b35f5b:g:fG8AAOSwpoVdE73c
VIP?095691970657,VIP?Ridgid?97065,472.99,New,https://www.ebay.com/itm/Ridgid-97065-1-8-in-2-in-Universal-Quick-Opening-Die-Head-Hand-Tool-New/333649400694?hash=item4daf0dd376:g:AUsAAOSwVXpdM7t4
VIP?717709024205,VIP?Metabo HPT?NV65AH2M& NV65AH2,366.27,New,https://www.ebay.com/itm/Metabo-HPT-16-Degree-2-1-2-in-Coil-Siding-Nailer-w-Rubber-Grip-NV65AH2-New/283433447082?hash=item41fdf32eaa:g:x0UAAOSwm-NcnVwY
VIP?696471003406,VIP?Generac?6882,366.99,New,https://www.ebay.com/itm/Generac-2-900-PSI-2-4-GPM-SpeedWash-Gas-Pressure-Washer-6882-New/282702174325?hash=item41d25cd875:g:P9UAAOSwQIFb5je5
VIP?728865108524,VIP?Louisville?L-3016-12,367.99,New,https://www.ebay.com/itm/Louisville-Ladder-12-ft-Type-IA-Fiberglass-Step-Ladder-L-3016-12-New/392294289764?hash=item5b568fd164:g:WJQAAOSw6y5c1L46
VIP?743369720171,VIP?California Air Tools?CAT-2010ALFC,368.00,New,https://www.ebay.com/itm/California-Air-Tools-2010ALFC-2-Gal-Aluminum-Air-Compressor-CAT-2010ALFC-New/283549726822?hash=item4204e17866:g:NZAAAOSw5PJdMCTv
VIP?641128609593,VIP?HON?HVL705.VM10,368.99,New,https://www.ebay.com/itm/basyx-VL705-Big-Tall-Mesh-Office-Chair-Black-VL705VM10-New/392327729903?hash=item5b588e12ef:g:IpUAAOSwcHRdMBKv
VIP?731325555608,VIP?Edwards?HAT-BENDTECH,369.00,New,https://www.ebay.com/itm/Edwards-HATBENDTECH-Bend-Tech-Pro-CAD-Software-with-Full-3D-Assembly-New/283479596719?hash=item4200b35eaf:g:bRgAAOSwWzddMKol
VIP?045242537648,VIP?Milwaukee?2981-21,369.00,New,https://www.ebay.com/itm/Milwaukee-2981-21-M18-FUEL-4-1-2-in-6-in-Grinder-Kit-w-1-Battery-New/283810298701?hash=item4214697b4d:g:ZlAAAOSwmcNdJScs
VIP?045242303564,VIP?Milwaukee?271520,369.00,New,https://www.ebay.com/itm/Milwaukee-M18-FUEL-Li-Ion-1-1-8-in-SDS-Plus-Rotary-Hammer-2715-22-BT-New/282099668871?hash=item41ae735787:g:OoAAAOSwj6lb4Nff
VIP?034449787239,VIP?Delta?9913-RB-DST,369.99,New,https://www.ebay.com/itm/Delta-Faucets-9913-RB-DST-1-Handle-Bar-Prep-Faucet-Venetian-Bronze-New/392298524514?hash=item5b56d06f62:g:~IMAAOSwJkNdE70E
VIP?094902624105,VIP?Elkay?ELUH2317R,369.99,New,https://www.ebay.com/itm/Elkay-25-1-2-in-x-19-1-4-in-Single-Bowl-Sink-ELUH2317R-New/283522008968?hash=item42033a8788:g:XxgAAOSwIx1dE73t
VIP?088381852128,VIP?Makita?XCU03PT1,499.99,New,https://www.ebay.com/itm/Makita-Brushless-Cordless-14-Chain-Saw-Kit-w-4-Batteries-5-0Ah-XCU03PT1-New/332419739477?hash=item4d65c2af55:g:gjMAAOSwVpRes-zx
VIP?034449238403,VIP?Delta?44-LHP,369.99,New,https://www.ebay.com/itm/Delta-Faucets-44-LHP-Bidet-Faucet-Chrome-New/392308932811?hash=item5b576f40cb:g:XZsAAOSw2IVdE7zE
VIP?885911333535,VIP?Dewalt?DWV010,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/DEWALT-15-Amp-8-Gallon-Dust-Extractor-Kit-DWV010-New/392013455901?hash=item5b45d2a21d:g:tDQAAOSw1iVb4gtw
VIP?650434696418,VIP?Laguna Tools?REVO1216-STD,369.99,New,https://www.ebay.com/itm/Laguna-Tools-REVO1216-STD-Premium-Stand-New/283443466862?hash=item41fe8c126e:g:2FIAAOSw8NlcqTjb
VIP?662755985485,VIP?JET?708642BK,369.99,New,https://www.ebay.com/itm/JET-1HP-650-CFM-Dust-Collector-w-30-Micron-Filter-Bags-708642BK-New/391779448611?hash=item5b37dff723:g:ImkAAOSwEDBdMU15
VIP?094902624099,VIP?Elkay?ELUH2317L,369.99,New,https://www.ebay.com/itm/Elkay-25-1-2-in-x-19-1-4-in-Single-Bowl-Sink-ELUH2317L-New/283479597028?hash=item4200b35fe4:g:VvsAAOSwhktdRBeM
VIP?086876133424,VIP?Rubbermaid Commercial?FG409100OWHT,369.99,New,https://www.ebay.com/itm/Rubbermaid-Open-Sided-Utility-Cart-Three-Shelf-Off-White-409100CM-NEW/333017473926?hash=item4d89636386:g:GX8AAOSwI01cPoXY
VIP?073555187229,VIP?Safco?1872BL,369.99,New,https://www.ebay.com/itm/Safco-Deluxe-Steel-Machine-Stand-One-Shelf-32wx24-1-2dx30-1-4h-Black-1872BL-NEW/392216456800?hash=item5b51ec2e60:g:0Y8AAOSwhu9cPoaR
VIP?045242158812,VIP?Milwaukee?268022,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/Milwaukee-M18-18V-Cordless-Lithium-Ion-4-1-2-in-Cut-Off-Grinder-268022-New/283536677205?hash=item42041a5955:g:NFcAAOSwApleSm85
VIP?885911509497,VIP?DEWALT?DCF894HP2,539.99,New,https://www.ebay.com/itm/DEWALT-20V-MAX-XR-1-2-in-Mid-Range-Impact-Wrench-DCF894HP2-New/392327730500?hash=item5b588e1544:g:OwYAAOSw3-xdMEZd
VIP?094902777351,VIP?Elkay?ELUH2416,372.81,New,https://www.ebay.com/itm/Elkay-26-1-2-in-x-18-1-2-in-Single-Bowl-Sink-ELUH2416-New/283479597030?hash=item4200b35fe6:g:oHEAAOSwFCddE73v
VIP?881728405151,VIP?HON?H2281.VA10.T,372.99,New,https://www.ebay.com/itm/HON-Lota-Series-Mesh-Mid-Back-Work-Chair-Black-Fabric-Black-Base-2281VA10T-NEW/392216449163?hash=item5b51ec108b:g:yTIAAOSwIbtcPoK1
VIP?093818301438,VIP?MAX?CN565S3,373.44,New,https://www.ebay.com/itm/MAX-CN565S3-2-1-2-in-x-0-099-in-Adjustable-SuperSider-Coil-Siding-Nailer-New/392674850825?hash=item5b6d3eb809:g:MtwAAOSwGhBdMeEX
VIP?693495970561,VIP?Detail K2?TMC201,399.99,New,https://www.ebay.com/itm/Detail-K2-TMC201-Hitch-Mounted-Motorcycle-Carrier-New/333219045366?hash=item4d95671ff6:g:-lwAAOSwb15b6gwe
VIP?086876173154,VIP?Rubbermaid Commercial?FG335588PLAT,499.99,New,https://www.ebay.com/itm/Rubbermaid-300-lb-Capacity-32-x-18-Utility-Cart-Platinum-335588PLA-NEW/332209220749?hash=item4d59366c8d:g:fu8AAOSwPYJdM6Oh
VIP?086876163087,VIP?Rubbermaid Commercial?FG345700BLA,374.34,New,https://www.ebay.com/itm/Rubbermaid-Utility-Cart-w-Locking-Doors-2Shelf-Black-345700BLA-NEW/283340572836?hash=item41f86a08a4:g:K4EAAOSwwrFdM6Pl
VIP?747410001462,VIP?Jump-N-Carry?JNC950,374.35,New,https://www.ebay.com/itm/Jump-N-Carry-2-000-Peak-Amp-12-Volt-Jump-Starter-950-New/392240086271?hash=item5b5354bcff:g:-1sAAOSw7k9dMWPx
VIP?885911369329,VIP?DEWALT?DCS361M1,374.99,New,https://www.ebay.com/itm/DEWALT-20V-MAX-Li-Ion-7-1-4-in-Slide-Compound-Miter-Saw-Kit-DCS361M1-New/391636730638?hash=item5b2f5e430e:g:IhcAAOSwZtRb6gm3
VIP?728865200051,VIP?Louisville?FE3224,374.99,New,https://www.ebay.com/itm/Louisville-Ladder-24-ft-Type-IA-Fiberglass-Extension-Ladder-FE3224-New/333189903616?hash=item4d93aa7500:g:ypsAAOSw~NBdNvtE
VIP?097591123294,VIP?Rubbermaid Commercial?FGSC14EPLSM,374.99,New,https://www.ebay.com/itm/Rubbermaid-Designer-Line-Silhouettes-Receptacle-Steel-16gal-Silver-SC14EPLSM-NEW/392216456443?hash=item5b51ec2cfb:g:6r8AAOSwWUBcPoZO
VIP?094902030708,VIP?Elkay?ELGU13322BK0,377.29,New,https://www.ebay.com/itm/Elkay-ELGU13322BK0-Single-Bowl-Undermount-Sink-Black-New/283449826212?hash=item41feed1ba4:g:3soAAOSwtYtdMLN7
VIP?094902426242,VIP?Elkay?ELGU250RWH0,377.54,New,https://www.ebay.com/itm/Elkay-ELGU250RWH0-Offset-Double-Bowl-Undermount-Sink-White-New/333132752420?hash=item4d90426624:g:6LYAAOSwdsBdQXxA
VIP?856795406905,VIP?DEWALT?DXH135HD,377.99,New,https://www.ebay.com/itm/DEWALT-135-000-BTU-Forced-Air-Kerosene-Construction-Heater-F340690-New/283549757279?hash=item4204e1ef5f:g:ezgAAOSw~NRdMHgR
VIP?786102005630,VIP?Honda?660930,379.00,New,https://www.ebay.com/itm/Honda-UMC435LAAT-VersAttach-35-8cc-Gas-4-Stroke-Power-Head-660930-New/282778677092?hash=item41d6ec2f64:g:YIkAAOSwdUtdMQ-P
VIP?045242277322,VIP?Milwaukee?247220,379.00,New,https://www.ebay.com/itm/Milwaukee-2472-20-M12-Li-Ion-600-MCM-Cable-Cutter-BT-New/392165859463?hash=item5b4ee82087:g:TVcAAOSwm3lb4302
VIP?0663126052003,VIP?ATD?ATD5200PF,379.99,New,https://www.ebay.com/itm/ATD-18-Gal-Pressurized-Oil-Drain-5200-new/283521779103?hash=item420337059f:g:cWEAAOSw9M9dL7dr
VIP?051131368521,VIP?3M?36852,379.99,New,https://www.ebay.com/itm/3M-Dirt-Trap-Material-28-x-300-ft-36852-new/392316684597?hash=item5b57e58935:g:KDQAAOSwxuRdCneG
VIP?739268284753,VIP?TOTO?TEL101-D10E#CP,379.99,New,https://www.ebay.com/itm/TOTO-Ecopower-On-Demand-Bathroom-Faucet-Polished-Chrome-TEL101-D10E-CP-New/283522017791?hash=item42033aa9ff:g:1WIAAOSwXKNdE8IH
VIP?0024761034487,VIP?Husqvarna?9669067-38,379.99,New,https://www.ebay.com/itm/Husqvarna-450-50-2cc-Gas-18-Rear-Handle-Chain-Saw-966906738-New/392733510259?hash=item5b70bdca73:g:f90AAOSw1fZdMRZV
VIP?095691362735,VIP?Ridgid?36273,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/Ridgid-460-6-TRISTAND-6-Capacity-Portable-Chain-Vise-36273-NEW/333088485994?hash=item4d8d9ef26a:g:eAUAAOSwsV1dM7d2
VIP?088381857932,VIP?Makita?XRH08Z,get_the_price() exception. (is it a bug),New,https://www.ebay.com/itm/Makita-XRH08Z-36V-Li-Ion-Brushless-1-1-8-in-Rotary-Hammer-Tool-Only-New/283654805539?hash=item420b24d823:g:JPkAAOSwJD5dtCWx
VIP?073502039878,VIP?Hoover Commercial?CH54115,379.99,New,https://www.ebay.com/itm/Hoover-Commercial-Hushtone-Vacuum-Cleaner-With-Intellibelt-15-Orange-gray-CH/392131583161?hash=item5b4cdd1cb9:g:EbwAAOSwaPpb4jVB
VIP?885911333184,VIP?DEWALT?20VOLTMAXLITHIUMION,499.99,New,https://www.ebay.com/itm/DEWALT-20V-MAX-2-0-Ah-Li-Ion-4-Tool-Combo-Kit-DCK420D2-New/391636730235?hash=item5b2f5e417b:g:LwgAAOSwQ9ldME~q
VIP?049694594310,VIP?Casablanca?59431,379.99,New,https://www.ebay.com/itm/Casablanca-59431-54-in-Levitt-White-Ceiling-Fan-w-LED-Wall-Control-New/392267610498?hash=item5b54f8b982:g:dCMAAOSwMX5cnVre
VIP?049694594327,VIP?Casablanca?59432,379.99,New,https://www.ebay.com/itm/Casablanca-59432-54-in-Levitt-Black-Ceiling-Fan-w-LED-Wall-Control-New/283433444290?hash=item41fdf323c2:g:4ywAAOSwmrpcnVrg
VIP?049694594334,VIP?Casablanca?59433,379.99,New,https://www.ebay.com/itm/Casablanca-59433-54-in-Levitt-Nickel-Ceiling-Fan-w-LED-Wall-Control-New/392267610521?hash=item5b54f8b999:g:-QkAAOSwSjpcnVri
VIP?857647005246,VIP?General International?DP2003,379.99,New,https://www.ebay.com/itm/General-International-DP2003-13-in-Drill-Press-w-Cross-Pattern-Laser-LED-New/332746499706?hash=item4d793ca67a:g:UZ8AAOSwFKldMN-g
VIP?086876223583,VIP?Rubbermaid Commercial?1902465,379.99,New,https://www.ebay.com/itm/Rubbermaid-14-1-4-x-16-1-2-x-25-Executive-Quick-Cart-Gray-1902465-NEW/282463783692?hash=item41c4274b0c:g:AdkAAOSwEGpb5t7X
